,CLAVE,SITIO,ORGANISMO_DE_CUENCA,ESTADO,MUNICIPIO,ACUIFERO,SUBTIPO,LONGITUD,LATITUD,ALC_mg/L,CALIDAD_ALC,CONDUCT_mS/cm,CALIDAD_CONDUC,SDT_M_mg/L,CALIDAD_SDT_ra,CALIDAD_SDT_salin,FLUORUROS_mg/L,CALIDAD_FLUO,DUR_mg/L,CALIDAD_DUR,COLI_FEC_NMP/100_mL,CALIDAD_COLI_FEC,N_NO3_mg/L,CALIDAD_N_NO3,AS_TOT_mg/L,CALIDAD_AS,CD_TOT_mg/L,CALIDAD_CD,CR_TOT_mg/L,CALIDAD_CR,HG_TOT_mg/L,CALIDAD_HG,PB_TOT_mg/L,CALIDAD_PB,MN_TOT_mg/L,CALIDAD_MN,FE_TOT_mg/L,CALIDAD_FE,SEMAFORO,CONTAMINANTES,CUMPLE_CON_ALC,CUMPLE_CON_COND,CUMPLE_CON_SDT_ra,CUMPLE_CON_SDT_salin,CUMPLE_CON_FLUO,CUMPLE_CON_DUR,CUMPLE_CON_CF,CUMPLE_CON_NO3,CUMPLE_CON_AS,CUMPLE_CON_CD,CUMPLE_CON_CR,CUMPLE_CON_HG,CUMPLE_CON_PB,CUMPLE_CON_MN,CUMPLE_CON_FE
450,DLQUI5376,POZO 1 COZUMEL,PENINSULA DE YUCATAN,QUINTANA ROO,COZUMEL,ISLA DE COZUMEL,POZO,-86.86412,20.50653,157.7,Alta,683.0,Buena para riego,320.0,Excelente para riego,Potable - Dulce,0.017139445645216835,Baja,351.3,Potable - Dura,230.0,Aceptable,0.1232,Potable - Excelente,0.002320972749549681,Potable - Excelente,0.0014285510811265453,Potable - Excelente,0.0032940154832015517,Potable - Excelente,0.00013563285051613645,Potable - Excelente,0.00024018263657057782,Potable - Excelente,0.001098742708956321,Potable - Excelente,0.24362,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
451,DLQUI5377,POZO 2 COZUMEL,PENINSULA DE YUCATAN,QUINTANA ROO,COZUMEL,ISLA DE COZUMEL,POZO,-86.87732,20.50324,229.9,Alta,900.0,Permisible para riego,460.0,Excelente para riego,Potable - Dulce,0.12059948082717374,Baja,617.74,Muy dura e indeseable usos industrial y domestico,90.0,Buena calidad,0.0626,Potable - Excelente,0.003396322074792193,Potable - Excelente,0.0016598023069699698,Potable - Excelente,0.0009666343539464301,Potable - Excelente,0.00018885148431775184,Potable - Excelente,0.002899666020398003,Potable - Excelente,0.0010488879628056842,Potable - Excelente,0.31349,Sin efectos en la salud - Puede dar color al agua,Amarillo,"DT,FE,",1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
452,DLQUI5378,POZO 3 COZUMEL,PENINSULA DE YUCATAN,QUINTANA ROO,COZUMEL,ISLA DE COZUMEL,POZO,-86.88714,20.48572,302.1,Alta,1818.0,Permisible para riego,1248.0,Cultivos con manejo especial,Ligeramente salobres,0.0427754891353344,Baja,751.93,Muy dura e indeseable usos industrial y domestico,230.0,Aceptable,0.009140407800813257,Potable - Excelente,0.007976511115338019,Potable - Excelente,0.002724607344816138,Potable - Excelente,0.0013801098903844632,Potable - Excelente,0.00031274014673450805,Potable - Excelente,0.001933666017693833,Potable - Excelente,0.001358622664984678,Potable - Excelente,0.31976,Sin efectos en la salud - Puede dar color al agua,Amarillo,"DT,FE,",1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
453,DLQUI5379,POZO 4 COZUMEL,PENINSULA DE YUCATAN,QUINTANA ROO,COZUMEL,ISLA DE COZUMEL,POZO,-86.90199,20.47974,377.15,Alta,2039.0,Dudosa para riego,1228.0,Cultivos con manejo especial,Ligeramente salobres,0.2251,Baja,1361.78,Muy dura e indeseable usos industrial y domestico,430.0,Aceptable,0.019564020488212343,Potable - Excelente,0.0089607751051474,Potable - Excelente,0.0008254061046048949,Potable - Excelente,0.003470950387642462,Potable - Excelente,0.0004156580634089266,Potable - Excelente,0.0009950599470171368,Potable - Excelente,0.0009344377277866132,Potable - Excelente,0.3881,Sin efectos en la salud - Puede dar color al agua,Amarillo,"CONDUC,DT,FE,",1,0,1,1,1,0,1,1,1,1,1,1,1,1,0
454,DLQUI5380,POZO 5 COZUMEL,PENINSULA DE YUCATAN,QUINTANA ROO,COZUMEL,ISLA DE COZUMEL,POZO,-86.86888,20.47431,308.75,Alta,1558.0,Permisible para riego,952.0,Cultivos sensibles,Potable - Dulce,0.1873311855497487,Baja,757.86,Muy dura e indeseable usos industrial y domestico,430.0,Aceptable,0.009532025813104217,Potable - Excelente,0.0031609061876635494,Potable - Excelente,0.002961737684781048,Potable - Excelente,0.0008740130330532231,Potable - Excelente,0.00045854392265392186,Potable - Excelente,0.0004110499931853573,Potable - Excelente,0.001214835483497895,Potable - Excelente,0.26153,Potable - Excelente,Amarillo,"DT,",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
455,DLSAN2280,SAUZ DE CALERA,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,VILLA DE RAMOS,EL BARRIL,POZO,-102.16434,22.86287,234.33,Alta,830.0,Permisible para riego,560.8,Cultivos sensibles,Potable - Dulce,2.4111,Alta,245.3358,Potable - Dura,0.9896269061154986,Potable - Excelente,5.903233,Potable - Buena calidad,0.0671,No apta como FAAP,0.0004082184804740534,Potable - Excelente,0.00020930559391557857,Potable - Excelente,0.000299739952544221,Potable - Excelente,0.0004882569196284642,Potable - Excelente,0.0017,Potable - Excelente,0.0687,Potable - Excelente,Rojo,"FLUO,AS,",1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
456,DLSAN2281,EL SALITRAL,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,VILLA DE RAMOS,EL BARRIL,POZO,-102.08324,22.85518,255.135,Alta,706.0,Buena para riego,468.2,Excelente para riego,Potable - Dulce,1.7021,Alta,69.272,Potable - Moderadamente suave,10.0,Buena calidad,4.985456,Potable - Excelente,0.1222,No apta como FAAP,0.0010153913110695842,Potable - Excelente,0.0068,Potable - Excelente,0.00314,Potable - Excelente,0.001717076145121409,Potable - Excelente,0.0013397788870528923,Potable - Excelente,0.006287203971110289,Potable - Excelente,Rojo,"FLUO,AS,",1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
457,DLSAN2282,POZO NO. 17 LOS METATES (CNA-77),CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,VANEGAS,VANEGAS-CATORCE,POZO,-100.84775,23.88715,199.8,Alta,971.0,Permisible para riego,781.2,Cultivos sensibles,Potable - Dulce,0.6037,Media,514.592,Muy dura e indeseable usos industrial y domestico,0.6771314663395905,Potable - Excelente,3.025028,Potable - Excelente,0.00900226786632831,Potable - Excelente,0.0011817278140515894,Potable - Excelente,0.002674549964583803,Potable - Excelente,0.00020797481307560824,Potable - Excelente,0.0034207474572703536,Potable - Excelente,0.0015,Potable - Excelente,0.0562,Potable - Excelente,Amarillo,"DT,",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
458,DLSAN2283,POZO NO. 18 SAN PEDRO (CNA-731),CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,CEDRAL,CEDRAL-MATEHUALA,POZO,-100.80168,23.89052,175.38,Alta,787.0,Permisible para riego,709.6,Cultivos sensibles,Potable - Dulce,0.4423,Media,376.048,Potable - Dura,0.7024544264189224,Potable - Excelente,0.694138,Potable - Excelente,0.00604617242182927,Potable - Excelente,0.00020151219470667192,Potable - Excelente,0.00010842280836984853,Potable - Excelente,0.00015865507234705823,Potable - Excelente,0.004741771994410724,Potable - Excelente,0.0014174043133190503,Potable - Excelente,0.0469,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
459,DLSAN2284,POZO NO. 3 CEDRAL (CNA-755),CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,CEDRAL,CEDRAL-MATEHUALA,POZO,-100.77255,23.8672,174.27,Alta,1226.0,Permisible para riego,1050.2,Cultivos con manejo especial,Ligeramente salobres,0.4729,Media,597.7184,Muy dura e indeseable usos industrial y domestico,0.7006829501673685,Potable - Excelente,0.483477,Potable - Excelente,0.007961476543945198,Potable - Excelente,0.0008517572594909155,Potable - Excelente,0.0009411254117885442,Potable - Excelente,0.0001545129622307796,Potable - Excelente,0.0003074040047965976,Potable - Excelente,3.350149056353158e-05,Potable - Excelente,0.001072091291227087,Potable - Excelente,Amarillo,"DT,",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
460,DLSAN2285M1,POZO VANEGAS,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,VANEGAS,VANEGAS-CATORCE,POZO,-100.95345,23.88652,105.45,Media,1080.0,Permisible para riego,919.4,Cultivos sensibles,Potable - Dulce,1.1885,Potable - Optima,431.4656,Potable - Dura,0.18738516637847455,Potable - Excelente,1.984059,Potable - Excelente,0.004053979794667764,Potable - Excelente,0.0014535968220447985,Potable - Excelente,0.003135897551672204,Potable - Excelente,0.000471404806660347,Potable - Excelente,0.0017197645318667266,Potable - Excelente,0.0008182377757507761,Potable - Excelente,0.0473,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
461,DLSAN2287,SAN JOSE DE IPOA MH18,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,MATEHUALA,MATEHUALA-HUIZACHE,POZO,-100.63371,23.4757,228.66,Alta,552.0,Buena para riego,376.0,Excelente para riego,Potable - Dulce,0.2776,Baja,273.1296,Potable - Dura,0.6434454402313164,Potable - Excelente,1.611413,Potable - Excelente,0.00590843688487817,Potable - Excelente,0.0005918430299399856,Potable - Excelente,0.004177797333805487,Potable - Excelente,0.00051,Potable - Excelente,0.003969918761413943,Potable - Excelente,0.005,Potable - Excelente,0.1165,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
462,DLSAN2288M1,ESTACION WADLEY,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,CATORCE,VANEGAS-CATORCE,POZO,-100.98165,23.61399,182.04,Alta,460.0,Buena para riego,269.2,Excelente para riego,Potable - Dulce,0.241,Baja,205.8368,Potable - Dura,1126.0,Contaminada,2.138035,Potable - Excelente,0.007446259291095455,Potable - Excelente,0.0013057155113369713,Potable - Excelente,0.0026965891499777985,Potable - Excelente,0.00024831766119708766,Potable - Excelente,0.004513978950035146,Potable - Excelente,0.000235004625284704,Potable - Excelente,0.0392,Potable - Excelente,Rojo,"CF,",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
463,DLSAN2290,POZO NO. 3 LA MASITA,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,VILLA DE GUADALUPE,MATEHUALA-HUIZACHE,POZO,-100.59898,23.13955,197.58,Alta,1140.0,Permisible para riego,825.2,Cultivos sensibles,Potable - Dulce,1.3979,Potable - Optima,573.968,Muy dura e indeseable usos industrial y domestico,0.18703908856002596,Potable - Excelente,0.746864,Potable - Excelente,0.009948601665349163,Potable - Excelente,0.000586354201244948,Potable - Excelente,0.001995305549825228,Potable - Excelente,0.0004960427686651069,Potable - Excelente,0.0031343210554485123,Potable - Excelente,0.00028303888781577185,Potable - Excelente,0.052,Potable - Excelente,Amarillo,"DT,",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
464,DLSAN2293,POZO TIERRA NUEVA,GOLFO NORTE,SAN LUIS POTOSI,TIERRA NUEVA,SANTA MARIA DEL RIO,POZO,-100.6233,21.70316,455.52,Indeseable como FAAP,925.0,Permisible para riego,611.4,Cultivos sensibles,Potable - Dulce,1.4892,Potable - Optima,267.2764,Potable - Dura,10462.0,Fuertemente contaminada,5.861614,Potable - Buena calidad,0.0068776007190205725,Potable - Excelente,0.002256425243962143,Potable - Excelente,3.8401618315647144e-05,Potable - Excelente,0.00047546490113793124,Potable - Excelente,0.004336360431420279,Potable - Excelente,0.0195,Potable - Excelente,0.0767,Potable - Excelente,Rojo,"ALC,CF,",0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
465,DLSAN2294,EL FUERTE,GOLFO NORTE,SAN LUIS POTOSI,SANTA MARIA DEL RIO,SANTA MARIA DEL RIO,POZO,-100.67056,21.72247,291.27,Alta,773.0,Permisible para riego,453.0,Excelente para riego,Potable - Dulce,2.9128,Alta,125.6598,Potable - Dura,0.7376358997006451,Potable - Excelente,3.605287,Potable - Excelente,0.006463272047195898,Potable - Excelente,0.002726978939166399,Potable - Excelente,0.0035321805248383705,Potable - Excelente,0.00065,Potable - Excelente,0.0013780438534583134,Potable - Excelente,0.1564,Sin efectos en la salud - Puede dar color al agua,0.435,Sin efectos en la salud - Puede dar color al agua,Rojo,"FLUO,MN,FE,",1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
466,DLSAN2295,SANTO DOMINGO,GOLFO NORTE,SAN LUIS POTOSI,SANTA MARIA DEL RIO,SANTA MARIA DEL RIO,POZO,-100.76304,21.61292,194.91,Alta,536.0,Buena para riego,318.4,Excelente para riego,Potable - Dulce,3.247,Alta,53.8542,Potable - Suave,0.23725178744707492,Potable - Excelente,1.522011,Potable - Excelente,0.0059035291601722654,Potable - Excelente,0.0005268293265673045,Potable - Excelente,0.0023763354234695223,Potable - Excelente,0.00022124166645432253,Potable - Excelente,0.0016425822788694022,Potable - Excelente,0.0064,Potable - Excelente,0.020399795345400026,Potable - Excelente,Rojo,"FLUO,",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
467,DLSAN2297,BALNEARIO SAN DIEGO,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,VILLA DE REYES,JARAL DE BERRIOS-VILLA DE REYES,POZO,-100.95185,21.75607,186.15,Alta,471.0,Buena para riego,310.0,Excelente para riego,Potable - Dulce,2.5847,Alta,49.865,Potable - Suave,0.798167844238887,Potable - Excelente,1.310229,Potable - Excelente,0.0029500569639124585,Potable - Excelente,0.002535856087977244,Potable - Excelente,0.002615271820622733,Potable - Excelente,0.00030524938435429536,Potable - Excelente,0.0037892604207895,Potable - Excelente,0.00012277557808970774,Potable - Excelente,0.01821964884207036,Potable - Excelente,Rojo,"FLUO,",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
468,DLSAN2298,POZO NO. 504 (CNA-12-504),CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,VILLA DE REYES,JARAL DE BERRIOS-VILLA DE REYES,POZO,-100.94273,21.77099,162.06,Alta,479.0,Buena para riego,252.8,Excelente para riego,Potable - Dulce,2.9828,Alta,49.865,Potable - Suave,0.6759938494347487,Potable - Excelente,1.119749,Potable - Excelente,0.0005325604956334784,Potable - Excelente,0.0014133373742021564,Potable - Excelente,7.381015437193994e-05,Potable - Excelente,0.0004668129545127102,Potable - Excelente,5.6415480568472455e-06,Potable - Excelente,0.0039,Potable - Excelente,0.3612,Sin efectos en la salud - Puede dar color al agua,Rojo,"FLUO,FE,",1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
469,DLSAN2299,POZO NO. 3 VILLA DE REYES (CNA-12-213),CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,VILLA DE REYES,JARAL DE BERRIOS-VILLA DE REYES,POZO,-100.94395,21.79597,182.865,Alta,552.0,Buena para riego,330.4,Excelente para riego,Potable - Dulce,2.5504,Alta,71.8056,Potable - Moderadamente suave,0.13577749275842318,Potable - Excelente,1.653348,Potable - Excelente,0.007700767930726521,Potable - Excelente,0.0017015506769621864,Potable - Excelente,0.0019710963924408687,Potable - Excelente,0.00052,Potable - Excelente,0.0009631059267746583,Potable - Excelente,0.0014255608308726157,Potable - Excelente,0.010785531614474892,Potable - Excelente,Rojo,"FLUO,",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
470,DLSAN2300,POZO NO. 2 VILLA DE REYES (CNA-12-211),CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,VILLA DE REYES,JARAL DE BERRIOS-VILLA DE REYES,POZO,-100.95308,21.79467,204.765,Alta,589.0,Buena para riego,378.2,Excelente para riego,Potable - Dulce,2.5422,Alta,85.7678,Potable - Moderadamente suave,0.5698819834117533,Potable - Excelente,1.418185,Potable - Excelente,0.004377113735057287,Potable - Excelente,0.0016061807131360288,Potable - Excelente,0.0007866179728638662,Potable - Excelente,0.00025344263236036307,Potable - Excelente,0.002194060344952879,Potable - Excelente,0.0007696567280618827,Potable - Excelente,0.018530334126714978,Potable - Excelente,Rojo,"FLUO,",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
471,DLSAN2301,POZO SAN FRANCISCO EL HUNDIDO,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,VILLA DE REYES,JARAL DE BERRIOS-VILLA DE REYES,POZO,-100.97465,21.76215,263.895,Alta,788.0,Permisible para riego,483.6,Excelente para riego,Potable - Dulce,2.136,Alta,141.6166,Potable - Dura,0.5856699174485566,Potable - Excelente,0.637862,Potable - Excelente,0.00480115860934748,Potable - Excelente,0.0017616557432032132,Potable - Excelente,0.003937965854736696,Potable - Excelente,0.0003464638529942823,Potable - Excelente,0.0027646820082810226,Potable - Excelente,0.0016,Potable - Excelente,0.0449,Potable - Excelente,Rojo,"FLUO,",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
472,DLSAN2304,OJO CALIENTE 1,GOLFO NORTE,SAN LUIS POTOSI,SANTA MARIA DEL RIO,SANTA MARIA DEL RIO,POZO,-100.75535,21.85608,209.145,Alta,596.0,Buena para riego,366.6,Excelente para riego,Potable - Dulce,1.9904,Alta,111.6976,Potable - Moderadamente suave,0.5835023342903477,Potable - Excelente,4.071261,Potable - Excelente,9.842634916235048e-07,Potable - Excelente,0.0014597190682717853,Potable - Excelente,0.0009503227677522792,Potable - Excelente,0.00064,Potable - Excelente,0.00219732752494301,Potable - Excelente,0.0014830742651692017,Potable - Excelente,0.0314,Potable - Excelente,Rojo,"FLUO,",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
473,DLSAN2305,OJO CALIENTE 2,GOLFO NORTE,SAN LUIS POTOSI,SANTA MARIA DEL RIO,SANTA MARIA DEL RIO,POZO,-100.75287,21.8518,209.145,Alta,671.0,Buena para riego,366.4,Excelente para riego,Potable - Dulce,1.8326,Alta,113.6922,Potable - Moderadamente suave,0.9300932145152415,Potable - Excelente,3.088241,Potable - Excelente,0.005885190136728443,Potable - Excelente,0.0021609291193675937,Potable - Excelente,0.004414668719535939,Potable - Excelente,0.0004370382045775556,Potable - Excelente,0.0012332835236610585,Potable - Excelente,0.00015733502821919405,Potable - Excelente,0.0022127523199419103,Potable - Excelente,Rojo,"FLUO,",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
474,DLSAN2306,DELEGACION VILLA DE POZOS,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,SAN LUIS POTOSI,SAN LUIS POTOSI,POZO,-100.87992,22.09806,124.83,Media,387.0,Buena para riego,222.4,Excelente para riego,Potable - Dulce,2.734,Alta,41.785,Potable - Suave,0.5792969113932387,Potable - Excelente,1.174783,Potable - Excelente,0.006180849546007298,Potable - Excelente,0.0004776508381515069,Potable - Excelente,3.453913853533053e-05,Potable - Excelente,0.00016277027475871376,Potable - Excelente,0.0033898216350842355,Potable - Excelente,0.001269212001087891,Potable - Excelente,0.017668258327257533,Potable - Excelente,Rojo,"FLUO,",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
475,DLSAN2309,FRACC. VILLA JARDIN,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,SOLEDAD DE GRACIANO SANCHEZ,SAN LUIS POTOSI,POZO,-100.90186,22.14021,107.31,Media,286.0,Buena para riego,192.8,Excelente para riego,Potable - Dulce,0.8287,Potable - Optima,39.892,Potable - Suave,1.0157219380407536,Potable - Excelente,1.311803,Potable - Excelente,0.002990369825064616,Potable - Excelente,0.0021354850386276826,Potable - Excelente,0.004356405304724153,Potable - Excelente,0.00024334080937395613,Potable - Excelente,0.004126443202486118,Potable - Excelente,0.0006298116694166734,Potable - Excelente,0.005337093898784687,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
476,DLSAN2311,INTERNADO DAMIAN CARMONA,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,SAN LUIS POTOSI,SAN LUIS POTOSI,POZO,-100.97169,22.13944,114.975,Media,483.0,Buena para riego,351.0,Excelente para riego,Potable - Dulce,0.6657,Media,129.649,Potable - Dura,31.0,Buena calidad,8.08896,Potable - Buena calidad,0.006025291894935523,Potable - Excelente,0.00011438677164380762,Potable - Excelente,0.00015280444068729192,Potable - Excelente,0.00011506589629435126,Potable - Excelente,0.004602742868633408,Potable - Excelente,0.0009434312912691517,Potable - Excelente,0.014980048217569548,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
477,DLSAN2312,MUÑOZ,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,SAN LUIS POTOSI,SAN LUIS POTOSI,POZO,-100.99982,22.15571,114.975,Media,414.0,Buena para riego,216.0,Excelente para riego,Potable - Dulce,2.9349,Alta,53.8542,Potable - Suave,10.0,Buena calidad,1.196746,Potable - Excelente,0.004501034588697531,Potable - Excelente,0.0006828596055687775,Potable - Excelente,0.004619797518123968,Potable - Excelente,0.00030225776207440705,Potable - Excelente,0.0026783436840075313,Potable - Excelente,0.012,Potable - Excelente,0.1304,Potable - Excelente,Rojo,"FLUO,",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
478,DLSAN2313,POZO PERIFERICO 1,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,SAN LUIS POTOSI,SAN LUIS POTOSI,POZO,-101.01147,22.2086,137.97,Media,430.0,Buena para riego,248.8,Excelente para riego,Potable - Dulce,2.7147,Alta,47.8704,Potable - Suave,0.3315349327924254,Potable - Excelente,1.61334,Potable - Excelente,0.004743193291557631,Potable - Excelente,0.002125225892729656,Potable - Excelente,0.0030534612194114638,Potable - Excelente,0.000252531504898253,Potable - Excelente,0.0019474422117218932,Potable - Excelente,0.001129455093750667,Potable - Excelente,0.00537857056726564,Potable - Excelente,Rojo,"FLUO,",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
479,DLSAN2322,CABECERA MUNICIPAL,CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,SALINAS,SALINAS DE HIDALGO,POZO,-101.70246,22.62326,277.5,Alta,8680.0,Indeseable para riego,5418.2,Indeseable para riego,Salobres,1.7301,Alta,1361.0232,Muy dura e indeseable usos industrial y domestico,201.0,Aceptable,4.066524,Potable - Excelente,0.000493218624748204,Potable - Excelente,8.306515284901006e-06,Potable - Excelente,0.002626163257049158,Potable - Excelente,0.00027974841474391913,Potable - Excelente,0.0133,No apta como FAAP,0.0023,Potable - Excelente,0.0407,Potable - Excelente,Rojo,"CONDUC,SDT_ra,SDT_salin,FLUO,DT,PB,",1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
480,DLSAN2323,POZO NO. 1 VENADO (NO. 598),CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,VENADO,VILLA DE ARISTA,POZO,-101.10362,22.93326,213.525,Alta,423.0,Buena para riego,280.8,Excelente para riego,Potable - Dulce,0.2444,Baja,209.7952,Potable - Dura,31.0,Buena calidad,1.912013,Potable - Excelente,0.00025475340258748535,Potable - Excelente,0.0004073195852600815,Potable - Excelente,0.0011656390414641394,Potable - Excelente,0.00044469052083621587,Potable - Excelente,0.0035971446210401148,Potable - Excelente,0.0011827356289612955,Potable - Excelente,0.0324,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481,DLSAN2324,POZO EL EPAZOTE (NO. 632),CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,VENADO,VILLA DE ARISTA,POZO,-100.90541,22.82189,221.19,Alta,736.0,Buena para riego,530.4,Cultivos sensibles,Potable - Dulce,1.4964,Potable - Optima,215.7328,Potable - Dura,0.991327252525263,Potable - Excelente,0.439536,Potable - Excelente,0.0006311981689087499,Potable - Excelente,0.0005141768531192289,Potable - Excelente,0.0027016581435232606,Potable - Excelente,0.0002713421297823638,Potable - Excelente,0.0008534967915059272,Potable - Excelente,0.0002833442910042055,Potable - Excelente,0.008775821350576167,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
482,DLSAN2325,POZO RANCHO SEDARH (POZO NO. 2),CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,VILLA DE ARISTA,VILLA DE ARISTA,POZO,-100.91297,22.6766,285.795,Alta,1017.0,Permisible para riego,609.6,Cultivos sensibles,Potable - Dulce,0.9581,Potable - Optima,112.8144,Potable - Moderadamente suave,0.25360425039517615,Potable - Excelente,1.350695,Potable - Excelente,0.002550265905272924,Potable - Excelente,0.001893407497196578,Potable - Excelente,0.004454854405290134,Potable - Excelente,0.00026009381143824253,Potable - Excelente,0.0035195983360005183,Potable - Excelente,0.0046,Potable - Excelente,0.0483,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
483,DLSAN2326,POZO LA ZAMORILLA (CNA-72),CUENCAS CENTRALES DEL NORTE,SAN LUIS POTOSI,SAN LUIS POTOSI,VILLA DE ARISTA,POZO,-100.98261,22.56481,234.33,Alta,875.0,Permisible para riego,494.8,Excelente para riego,Potable - Dulce,0.7001,Potable - Optima,183.5032,Potable - Dura,0.06280108518817762,Potable - Excelente,3.97333,Potable - Excelente,0.0030544174724498542,Potable - Excelente,0.0007258375960227513,Potable - Excelente,0.003081475868616736,Potable - Excelente,0.0003383559047426387,Potable - Excelente,0.004426914180848961,Potable - Excelente,0.0148,Potable - Excelente,0.1437,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
